timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
1760783,29.26,42.6,101640,0.8985191498559432,0.9361968306922435,0.8600303673152925,0.7254987597959638,29102,14658,95
1761783,29.26,42.57,101641,0.9000665633420202,0.942877568041395,0.8629378762262688,0.7205956275597234,29122,14660,96
1762783,29.26,42.56,101641,0.8985191498559432,0.9505582883695596,0.8644185520605624,0.7294542278184769,29093,14657,97
1763783,29.27,42.56,101640,0.8954488850026159,0.9308139435924494,0.8658723065160506,0.7376535834068116,29096,14655,98
1764783,29.27,42.55,101640,0.8992928565989817,0.9547497063879763,0.8644185520605624,0.7203896136002176,29063,14649,99
1765783,29.27,42.56,101640,0.9000665633420202,0.9441541420571564,0.858872748026663,0.7374063666554046,29092,14656,100
1766783,29.27,42.55,101640,0.9016139768280972,0.9292395023063437,0.8553998901607746,0.7319263953325477,29129,14658,101
1767783,29.28,42.54,101641,0.8985191498559432,0.9308139435924494,0.8609187728158686,0.7282181440614416,29079,14656,102
1768783,29.28,42.52,101641,0.8985191498559432,0.9229842896291126,0.8522231674617448,0.7284653608128486,29126,14653,103
1769783,29.28,42.53,101642,0.8962225917456543,0.9167503531854776,0.8481849606409443,0.7126022859308947,29092,14649,104
1770783,29.28,42.52,101641,0.8992928565989817,0.9164524859151333,0.8504732778393979,0.7140443836474359,29110,14649,105
1771783,29.28,42.54,101640,0.8954488850026159,0.9121121342615445,0.8444698103658078,0.7292070110670699,29099,14649,106
1772783,29.28,42.53,101639,0.8969840174292796,0.9220481353508876,0.8418853580004955,0.7162281316181984,29077,14656,107
1773824,29.28,42.51,101640,0.8878591902851908,0.9273671937498935,0.8464619923974027,0.7201423968488104,29123,14648,108
1774874,29.28,42.53,101640,0.8908803309008648,0.9261118959677281,0.8464619923974027,0.7254987597959638,29126,14649,109
1775924,29.28,42.53,101641,0.8916417565844901,0.9311330870963898,0.8510655481731153,0.7159809148667914,29096,14647,110
1776974,29.28,42.51,101643,0.8939260336353656,0.9158141989072526,0.8510655481731153,0.7336569125923973,29090,14649,111
1778013,29.29,42.49,101644,0.8939260336353656,0.9371542612040645,0.8513347619611686,0.7205956275597234,29109,14640,112
1778782,29.31,42.49,101645,0.9173951381741995,0.9371542612040645,0.8513347619611686,0.7205956275597234,29126,14644,113
1779783,29.31,42.45,101645,0.9198145068786214,0.9314522306003301,0.8626686624382155,0.7409086039670048,29084,14640,114
1780783,29.32,42.44,101646,0.911021268338692,0.9283033480281186,0.8629378762262688,0.7314319618297336,29120,14645,115
1781783,29.32,42.44,101646,0.9102229994768269,0.9470264335926196,0.8670568471834854,0.7250043262931496,29128,14641,116
1782783,29.32,42.43,101646,0.9055070726621162,0.9365159741961838,0.869102871972691,0.7314319618297336,29116,14642,117
1783783,29.32,42.43,101646,0.9070790482670198,0.9232821568994569,0.8611879866039219,0.7294542278184769,29128,14638,118
1784783,29.32,42.43,101646,0.9047333659190777,0.9251757416895031,0.8556691039488279,0.7294542278184769,29092,14643,119
