timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3228841,29.21,47.73,101268,0.9279568492696454,0.9977064220183486,0.8896438840011631,0.7049385666372753,28853,15271,95
3229841,29.21,47.74,101268,0.9296025112310289,0.9872810675562969,0.8975049266123214,0.6985109311006914,28841,15261,96
3230841,29.21,47.73,101268,0.9296025112310289,0.9852811015982706,0.9017585044635646,0.7073283285675437,28875,15266,97
3231841,29.22,47.74,101268,0.9304376232711339,0.980302462936801,0.8905592108805446,0.7039909024235482,28901,15257,98
3232841,29.22,47.74,101268,0.9296025112310289,0.9886214702728463,0.8941666756404597,0.7155276841558784,28868,15262,99
3233841,29.22,47.73,101268,0.9263234683676753,0.9960043233306667,0.9051236768142318,0.7155276841558784,28899,15259,100
3234841,29.23,47.73,101268,0.9238672564850134,0.990961855968409,0.9224610447648688,0.7254987597959638,28857,15259,101
3235841,29.23,47.73,101269,0.9287796802503372,0.9966851628057394,0.9103464243024671,0.7386424504124399,28876,15257,102
3236841,29.24,47.74,101269,0.9255006373869836,1.0020893261391295,0.9196342999903083,0.7421446877240402,28869,15247,103
3237841,29.24,47.72,101269,0.9255006373869836,0.9856215213358069,0.9252608681606238,0.7376535834068116,28845,15257,104
3238841,29.24,47.71,101269,0.9304376232711339,1.0109615155486715,0.9240224847355782,0.732915262338176,28886,15245,105
3239841,29.25,47.71,101269,0.9279568492696454,0.9966851628057394,0.9299721094515577,0.7292070110670699,28867,15247,106
3240841,29.25,47.7,101269,0.9246900874657051,1.0092381406273936,0.9075735222855175,0.726240410050185,28841,15244,107
3241851,29.26,47.71,101270,0.9287796802503372,1.00074892342258,0.9134423828650808,0.7282181440614416,28855,15243,108
3242840,29.26,47.7,101270,0.919003956957343,1.00074892342258,0.9134423828650808,0.7282181440614416,28880,15246,109
3243841,29.26,47.69,101271,0.9230567065637351,1.0054935235144933,0.9103464243024671,0.7218317113167588,28875,15244,110
3244841,29.26,47.7,101270,0.9238672564850134,1.0014297628976527,0.9094310974230857,0.7099653072492191,28901,15242,111
3245841,29.26,47.68,101269,0.9296025112310289,0.9812811696822181,0.9005470424173245,0.7152804674044713,28859,15237,112
3246841,29.26,47.69,101269,0.9255006373869836,0.9963447430682031,0.9072773871186588,0.7053917973481882,28861,15225,113
3247841,29.27,47.69,101269,0.9296025112310289,0.980302462936801,0.9020815610092288,0.7123550691794875,28843,15234,114
3248841,29.27,47.7,101269,0.9263234683676753,0.9806216064407414,0.9051236768142318,0.7018483572446869,28845,15229,115
3249841,29.27,47.7,101269,0.9263234683676753,0.9970255825432758,0.8993355803710844,0.7140443836474359,28893,15233,116
3250841,29.27,47.7,101269,0.9287796802503372,0.9852811015982706,0.9026738313429461,0.7044441331344612,28862,15230,117
3251841,29.28,47.7,101269,0.9312604542518256,0.9919831151810181,0.9088119057105629,0.7078227620703579,28890,15236,118
3252841,29.28,47.69,101269,0.9255006373869836,0.9926426784224949,0.9002509072504659,0.7018483572446869,28832,15223,119
