timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3733713,29.41,50.5,101195,0.9039473781166258,1.2912333407090941,1.2953221412187848,0.8885794101408311,28309,15286,94
3734711,29.41,50.48,101194,0.9062930604645679,1.2773186839372945,1.3010294735255161,0.9028355761386391,28353,15280,95
3735713,29.41,50.48,101194,0.9016139768280972,1.2725740838453812,1.3116364967748189,0.8891562492274476,28309,15280,96
3736711,29.41,50.47,101193,0.9078650360694716,1.2899142142261408,1.2983911784025932,0.8769190200327974,28339,15278,97
3737713,29.41,50.46,101193,0.9094370116743751,1.2742974587666591,1.3040985107093246,0.8789791596278563,28335,15273,98
3738713,29.41,50.46,101193,0.9118072561411438,1.2738719340947386,1.2883225827293971,0.8683488393173521,28334,15270,99
3739713,29.41,50.46,101193,0.9142020627267391,1.2894886895542204,1.297502772902017,0.8915872139496172,28343,15277,100
3740713,29.41,50.45,101194,0.919003956957343,1.2859993872444724,1.3054445796495915,0.8822753829799507,28355,15260,101
3741713,29.41,50.45,101193,0.9126055250030088,1.2916801416146106,1.3102904278345522,0.8774958591194139,28330,15270,102
3742713,29.41,50.43,101192,0.9150003315886042,1.276020833687937,1.297502772902017,0.8867664872971792,28324,15273,103
3743713,29.42,50.45,101192,0.919003956957343,1.286446188149989,1.2940029936573232,0.8988389053242247,28356,15264,104
3744713,29.42,50.43,101192,0.9165968693123344,1.2907865398035778,1.297502772902017,0.8936885563365773,28334,15261,105
3745713,29.42,50.43,101192,0.9142020627267391,1.286446188149989,1.301890957647287,0.8879613682623134,28362,15265,106
3746711,29.43,50.42,101194,0.9142020627267391,1.3172754506306275,1.3080828747725144,0.9061730022826346,28343,15267,107
3747724,29.43,50.42,101194,0.9094370116743751,1.286446188149989,1.313413307775971,0.8976440243590905,28377,15261,108
3748763,29.43,50.41,101193,0.9070790482670198,1.3128287178090585,1.3147324553374327,0.8943065982150951,28352,15265,109
3749712,29.43,50.42,101193,0.9165968693123344,1.3128287178090585,1.3147324553374327,0.8943065982150951,28306,15259,110
3750713,29.42,50.42,101194,0.9206250567998998,1.3004459498561727,1.3160785242776996,0.8921640530362337,28335,15261,111
3751713,29.42,50.42,101194,0.9246900874657051,1.3030842028220795,1.3160785242776996,0.90740908603967,28355,15251,112
3752711,29.42,50.43,101194,0.9238672564850134,1.3092755867985224,1.3218935420996523,0.8906807525277912,28338,15252,113
3753713,29.42,50.45,101193,0.9255006373869836,1.3013182754336095,1.3362695583817021,0.8964079406020552,28309,15256,114
3754713,29.41,50.45,101193,0.9271340182889537,1.305296931116066,1.3160785242776996,0.8970259824805729,28314,15253,115
3755713,29.41,50.44,101193,0.9271340182889537,1.3030842028220795,1.3200898097196947,0.8964079406020552,28337,15261,116
3756713,29.41,50.45,101193,0.9271340182889537,1.3199562560637266,1.3376425487007744,0.8912575916144078,28365,15254,117
3757713,29.41,50.45,101194,0.9222461566424567,1.3137223196200916,1.3417076769003802,0.9037420375604651,28338,15248,118
