timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3591741,29.31,50.93,101412,0.8380966388898751,1.185031130848599,1.219168539414286,0.9636233779782206,28926,15273,95
3592790,29.3,50.94,101412,0.8332614822291087,1.1608196964839992,1.2117693824458937,0.9529503342347909,28946,15270,96
3593729,29.31,50.93,101412,0.8371245357150706,1.1608196964839992,1.2117693824458937,0.9529503342347909,28957,15273,97
3594730,29.31,50.92,101413,0.8332614822291087,1.178255056645374,1.2278664845739384,0.9571232535931243,28955,15279,98
3595730,29.32,50.93,101412,0.8361608856113515,1.173068753697521,1.2159018903271765,0.981398409475737,28933,15272,99
3596730,29.32,50.92,101412,0.8294237879564025,1.1545648587579456,1.2312118480968817,0.9714877259996951,28943,15272,100
3597730,29.33,50.89,101412,0.8313426350927555,1.1561285681894589,1.2488438817236887,0.9790712044489741,28888,15265,101
3598730,29.33,50.9,101411,0.83858691701282,1.1691073564710204,1.2441997300094851,0.996806111721891,28978,15267,102
3599730,29.33,50.89,101411,0.8415201326794037,1.1608196964839992,1.2744654305876426,1.0029049938609937,28946,15269,103
3600730,29.34,50.9,101411,0.8429994201193236,1.190269557444169,1.270136136616775,1.0090440002246956,28952,15264,104
3601730,29.34,50.9,101412,0.8464567261931932,1.1826334430536116,1.2883191712944195,1.020359031561715,28959,15265,105
3602730,29.35,50.89,101412,0.8474541885812534,1.2179732762058153,1.2979616896840795,1.0416649948239751,28958,15263,106
3603730,29.36,50.89,101413,0.8489503821633437,1.2163313813027263,1.3201198033713393,1.0619277282466517,28985,15267,107
3604730,29.36,50.86,101413,0.855493059183332,1.2179732762058153,1.3218908781776033,1.0579955542359145,29016,15263,108
3605730,29.36,50.84,101413,0.8570230650497632,1.204447189623224,1.3490080013224026,1.0662611445033825,28962,15260,109
3606730,29.36,50.82,101412,0.8539799594590711,1.2229250227389412,1.3526682225886817,1.0702334427387192,28970,15266,110
3607730,29.36,50.81,101411,0.852458406663725,1.1870378912857078,1.3581782330970589,1.0558288461075491,28965,15258,111
3608730,29.36,50.8,101411,0.8494491133573739,1.2138555080361633,1.3558955144578742,1.0561899641289432,28952,15258,112
3609730,29.36,50.79,101411,0.8479529197752835,1.1930842344208932,1.3426321320198518,1.06016226236428,28964,15253,113
3610741,29.36,50.8,101411,0.8376148138380155,1.2171653596662,1.342199202622765,1.0469613924710905,28935,15259,114
3611791,29.36,50.8,101410,0.8318160070735299,1.231655733731558,1.3313366104776785,1.0473225104924848,28967,15252,115
3612851,29.36,50.8,101410,0.8289504159756281,1.2204491494723784,1.3476304986953083,1.0497700881930456,28975,15255,116
3613901,29.36,50.82,101410,0.8251549870583482,1.2085388959690175,1.3467252826832177,1.0360074791554654,28917,15253,117
3614961,29.36,50.84,101410,0.822805033296647,1.2287368094593996,1.3440096346469461,1.0321555535939269,28939,15253,118
3616011,29.36,50.87,101411,0.8261017310198968,1.204447189623224,1.3250394556109617,1.0145008947702085,28962,15252,119
