timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
2570380,29.16,47.75,101424,0.8251549870583482,0.988420731659643,0.8851438309528776,0.6846396443388731,27828,15411,95
2571430,29.17,47.75,101425,0.8261017310198968,1.005308793519988,0.8779808172919873,0.6726826254082641,27822,15413,96
2572490,29.17,47.74,101424,0.8251549870583482,0.9887595353698042,0.8758948847423873,0.6791025013441616,27818,15403,97
2573539,29.17,47.75,101424,0.8246816150775739,1.0032759712590207,0.8969116391100546,0.6818309486169181,27799,15412,98
2574348,29.19,47.74,101424,0.8415201326794037,1.0032759712590207,0.8969116391100546,0.6818309486169181,27773,15407,99
2575349,29.19,47.73,101425,0.8313426350927555,1.001894694594517,0.8836482566720324,0.6850810108094662,27811,15410,100
2576349,29.19,47.71,101424,0.8347069573846875,0.9914439032272355,0.8735334516673685,0.6756518180286166,27792,15409,101
2577349,29.19,47.69,101424,0.8361608856113515,1.0008782834640333,0.8812474663790966,0.6685899544991294,27790,15400,102
2578349,29.19,47.69,101424,0.8337433072809682,0.9991842649132271,0.8703061597981762,0.664096041344001,27802,15403,103
2579349,29.19,47.69,101424,0.8294237879564025,0.9820877084620135,0.8620805012535274,0.6670251097397543,27806,15401,104
2580349,29.19,47.7,101424,0.8289504159756281,1.008722892445459,0.8557046319509767,0.657836662306501,27812,15405,105
2581349,29.19,47.69,101424,0.8337433072809682,0.9890983390799655,0.8603487836651803,0.6670251097397543,27792,15396,106
2582349,29.2,47.68,101423,0.8405395764335141,1.0063252046504718,0.8649929353793839,0.6736054825740493,27802,15399,107
2583349,29.2,47.67,101424,0.8322978321253895,1.021076196954415,0.8717623768611045,0.672000513590075,27805,15399,108
2584349,29.2,47.66,101423,0.8415201326794037,0.9991842649132271,0.8866394052337229,0.6627318177076228,27790,15390,109
2585349,29.2,47.66,101424,0.841029854556459,0.9995230686233884,0.8626708595222821,0.6638552959964049,27844,15391,110
2586349,29.21,47.65,101425,0.8376148138380155,0.9867527749326953,0.8694009437860857,0.6600434946594658,27857,15387,111
2587349,29.21,47.65,101425,0.8390771951357648,0.9958222896354731,0.8597584253964256,0.6555897057289368,27843,15395,112
2588349,29.21,47.65,101425,0.8376148138380155,0.9867527749326953,0.8493287626484259,0.6545063516647541,27822,15388,113
2589380,29.21,47.63,101425,0.8270484749814455,0.9705423204926726,0.8473215445346599,0.6540649851941611,27807,15388,114
2590429,29.21,47.65,101425,0.8342251323328279,0.9874303823530177,0.841339247411279,0.6376541773330231,27834,15382,115
2591348,29.22,47.65,101424,0.8425091419963787,0.9874303823530177,0.841339247411279,0.6376541773330231,27781,15384,116
2592349,29.22,47.63,101424,0.835188782436547,0.9692131674758863,0.8302798691766077,0.645679022252895,27841,15383,117
2593349,29.22,47.62,101423,0.8390771951357648,0.9854236219159088,0.8339400904428868,0.6409042395255712,27818,15388,118
2594349,29.23,47.61,101423,0.8415201326794037,0.9708550623789753,0.8359473085566528,0.6463611340710841,27824,15377,119
