timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
746952,29.6,42.34,101657,0.8580530590890892,0.9544305628840359,0.9914066958853366,0.781864179116777,29176,14688,95
747952,29.6,42.35,101657,0.8580530590890892,0.9467072900886793,0.9827110905312127,0.7815757595734687,29197,14685,96
748952,29.6,42.34,101657,0.8580530590890892,0.9343032459021974,0.9774075789065614,0.7792272004351014,29171,14689,97
749952,29.61,42.33,101657,0.8615900042001223,0.955409269629453,0.9665582632480106,0.7810813260706545,29171,14686,98
750952,29.61,42.32,101658,0.8630023260326529,0.9544305628840359,0.9853763070329411,0.7906403737917281,29178,14684,99
751952,29.61,42.31,101658,0.8651392303705687,0.9547497063879763,0.9800727954082897,0.7797628367298168,29167,14684,100
752952,29.61,42.31,101658,0.8630023260326529,0.9602602508893465,0.9701657280079258,0.7805456897759392,29131,14680,101
753952,29.62,42.31,101658,0.8672884157678978,0.928622491532059,0.9813919429697512,0.7773730747995484,29172,14681,102
754952,29.62,42.3,101659,0.8694498822246403,0.9422392810335143,0.9564627461960092,0.7700389778411385,29180,14676,103
755952,29.62,42.28,101658,0.8701744647300255,0.94734557709656,0.9613355157597753,0.7773730747995484,29192,14670,104
756952,29.62,42.27,101657,0.8737973772569517,0.958962400639989,0.9774075789065614,0.7779087110942637,29197,14674,105
757952,29.62,42.25,101657,0.878930860091715,0.9463881465847389,0.9704887845535898,0.7810813260706545,29209,14673,106
758952,29.63,42.22,101657,0.8752588233271356,0.9671111981072662,0.9887145580048029,0.7941426111033283,29176,14670,107
759992,29.63,42.22,101657,0.8745342408217502,0.9903022927269323,1.0015291343161432,0.8019711415645524,29154,14674,108
760951,29.63,42.2,101659,0.8781939965269164,0.9903022927269323,1.0015291343161432,0.8019711415645524,29189,14670,109
761952,29.63,42.19,101659,0.8796677236565136,0.9950043403516535,1.0210202125712071,0.8181226359898146,29147,14662,110
762952,29.63,42.21,101660,0.8774571329621179,0.9956851798267263,1.0255430042105038,0.8112417697423178,29145,14665,111
763952,29.63,42.21,101660,0.8804045872213121,0.9819620091572909,1.0311157296232085,0.8098820776095788,29168,14674,112
764952,29.63,42.21,101660,0.878930860091715,0.9819620091572909,1.0255430042105038,0.8126014618750567,29175,14664,113
765952,29.63,42.22,101660,0.8781939965269164,0.9697281748395772,1.0165512636895213,0.7987161210043592,29191,14662,114
766952,29.63,42.21,101659,0.8745342408217502,0.9644942213749552,1.0144783175215102,0.8035780504486983,29137,14658,115
767952,29.63,42.22,101659,0.8745342408217502,0.9783024969787748,1.00287520325641,0.7839655215037371,29163,14656,116
768952,29.64,42.22,101659,0.8811414507861106,0.9612389576347636,0.9914066958853366,0.7871793392720291,29175,14663,117
769952,29.64,42.22,101659,0.8804045872213121,0.9396861330019914,0.9994831095269376,0.7861080666825984,29199,14665,118
770952,29.64,42.21,101659,0.8833766035993329,0.9479838641044407,0.9827110905312127,0.774736096117873,29153,14657,119
