timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3137849,28.96,50.76,101343,0.8405395764335141,1.089253928168401,0.9770822920069426,0.7691412613451245,27586,15181,95
3138898,28.96,50.75,101343,0.8289504159756281,1.0951699621842934,0.9800734405686331,0.7580669753557013,27604,15178,96
3139837,28.97,50.76,101343,0.8479529197752835,1.0951699621842934,0.9800734405686331,0.7580669753557013,27638,15182,97
3140838,28.98,50.75,101342,0.8489503821633437,1.0900097210602993,0.9787352951594558,0.7746382801152368,27600,15177,98
3141838,28.98,50.75,101343,0.8400492983105692,1.1093475943633486,0.9944388251083308,0.7728326900082656,27578,15176,99
3142838,28.98,50.73,101343,0.8514524912045796,1.1225870008834957,1.0169117965389263,0.7830643672811023,27578,15171,100
3143838,28.98,50.71,101343,0.8474541885812534,1.111979838573063,1.0131335036188962,0.7905274730565832,27602,15172,101
3144838,28.98,50.71,101343,0.8434896982422684,1.106741411977493,1.011401786030549,0.7913299575485704,27546,15172,102
3145838,28.99,50.7,101343,0.8560002434484473,1.131343773699971,1.0217527343427149,0.782021137441519,27594,15173,103
3146838,28.99,50.7,101343,0.858037433579994,1.1187819746001464,1.0148258639893264,0.7809779076019356,27610,15177,104
3147838,28.99,50.69,101342,0.8434896982422684,1.1037443022337587,1.0200210167543677,0.7905274730565832,27585,15172,105
3148838,28.99,50.69,101342,0.8439799763652133,1.1063504846196146,1.0124250736963907,0.7833452368532978,27601,15177,106
3149838,28.99,50.66,101342,0.8449689856821883,1.1048649606596768,0.9978235458491911,0.7767648640190029,27599,15165,107
3150838,28.99,50.67,101342,0.8454677168762184,1.1037443022337587,0.982395516425735,0.7593509505428808,27582,15172,108
3151838,29.0,50.66,101342,0.8420104108023486,1.0819044938402878,0.9887320285103687,0.7438228756229286,27585,15167,109
3152838,29.0,50.65,101341,0.8284770439948538,1.0804450317042087,0.9681875607577052,0.7363196456228484,27616,15167,110
3153838,29.0,50.64,101342,0.8361608856113515,1.0808098972382285,0.9714935670627315,0.7458290868528966,27593,15169,111
3154838,29.0,50.63,101343,0.83858691701282,1.0746071831598918,0.95874182845763,0.7301003908099476,27579,15164,112
3155838,29.0,50.63,101343,0.8429994201193236,1.093319572690336,0.950988456527985,0.7318257324677201,27630,15164,113
3156849,29.0,50.62,101342,0.83858691701282,1.0881593315663416,0.949059952850053,0.7259274714516143,27621,15171,114
3157899,29.0,50.62,101343,0.8318160070735299,1.0648339992129328,0.9496896683367246,0.7380449872806208,27609,15166,115
3158959,28.99,50.61,101342,0.8284770439948538,1.0455482495576005,0.9496896683367246,0.7363196456228484,27566,15161,116
3160009,28.99,50.61,101342,0.8214018234964945,1.074242317625872,0.9426447263295853,0.7380449872806208,27595,15169,117
3161069,28.99,50.6,101341,0.8080544242528753,1.0859440765383643,0.9378825029616307,0.7256466018794188,27593,15162,118
3162119,28.99,50.6,101341,0.8071499456467529,1.076431510829991,0.9426447263295853,0.7412950494731689,27604,15161,119
