timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3323716,29.26,50.99,101416,0.8560002434484473,1.269315069207173,1.4523206983544747,1.1424971712421659,28917,15260,95
3324776,29.26,50.98,101415,0.8519596754696949,1.2740583211494305,1.4587359248749425,1.146750339049698,28920,15260,96
3325826,29.26,50.99,101416,0.8494491133573739,1.244660583836978,1.4376404560714413,1.1210307110815083,28935,15262,97
3326886,29.26,50.98,101415,0.8504550288165194,1.2396045900084178,1.4469287594998486,1.1213918291029026,28934,15261,98
3327936,29.26,50.96,101416,0.8494491133573739,1.2659009702817021,1.447912689947773,1.1176201519905629,28946,15261,99
3328996,29.26,50.97,101415,0.8514524912045796,1.2518275853980811,1.463655577114565,1.1568616436487364,28905,15257,100
3330046,29.26,50.95,101415,0.8509537600105495,1.2718951897691704,1.453776915417403,1.1545344386219738,28930,15259,101
3331106,29.26,50.97,101415,0.8565074277135626,1.2641808899070375,1.4562564201461727,1.1494787863224545,28938,15255,102
3332155,29.26,50.95,101415,0.865763540551918,1.2543816441362199,1.451809054521554,1.1413335687287844,28914,15261,103
3332704,29.31,50.97,101416,0.9065665146804486,1.2543816441362199,1.451809054521554,1.1413335687287844,28938,15260,104
3333706,29.31,50.91,101415,0.884884387346767,1.250550556029012,1.447912689947773,1.1459478545577106,28964,15252,105
3334706,29.31,50.92,101415,0.8800238714727447,1.286620120249255,1.4488966203956974,1.15413319637598,28939,15252,106
3335706,29.31,50.96,101415,0.8768117044603475,1.252244574579818,1.4751085275284062,1.1463490968037042,28930,15256,107
3336706,29.3,50.98,101414,0.8794828749232884,1.2379366332814703,1.4429930377081506,1.1463490968037042,28953,15256,108
3337706,29.3,51.03,101415,0.8778767914170897,1.2329067012767687,1.4508251240736296,1.1305401523115566,28921,15245,109
3338706,29.29,51.03,101414,0.8715200819609773,1.2400215791901548,1.4352003085605884,1.1146108351456108,28975,15250,110
3339706,29.29,51.01,101415,0.8652479032157173,1.2543816441362199,1.4429930377081506,1.15413319637598,28943,15247,111
3340706,29.29,50.99,101415,0.862661263463629,1.2354086363671901,1.4547608458653276,1.1359167984078709,28935,15246,112
3341706,29.3,50.99,101415,0.8595758925175105,1.2569357028743584,1.4469287594998486,1.1305401523115566,28938,15252,113
3342716,29.3,50.97,101415,0.8565074277135626,1.238353622463207,1.4410645340302186,1.1282530715093932,28924,15247,114
3343766,29.29,50.99,101414,0.8284770439948538,1.2408555575536286,1.4192606353042116,1.05514673428936,28858,15245,115
3344826,29.29,51.24,101415,0.8275218469622199,1.2341576688219793,1.410641404580393,1.036729715198254,28870,15245,116
3345875,29.28,51.37,101415,0.8223316613158727,1.2097638016903698,1.420244565752136,1.0466002744496963,28852,15246,117
3346704,29.3,51.44,101414,0.8534727751939557,1.2097638016903698,1.420244565752136,1.0466002744496963,28844,15247,118
3347706,29.3,51.45,101415,0.8484516509693136,1.242132586922698,1.414970698551261,1.048365740332068,28905,15248,119
