timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
1813224,29.46,51.25,101335,0.9320832852325174,1.2310641520995387,1.279196235314388,0.9666999035854669,29491,15451,95
1814225,29.46,51.21,101335,0.9287796802503372,1.225234464094228,1.2940029936573232,0.9719326581569167,29514,15450,96
1815224,29.47,51.23,101335,0.9246900874657051,1.2318939252097836,1.302779363147863,1.0077790871109427,29471,15446,97
1816224,29.47,51.2,101335,0.9312604542518256,1.2377448894486902,1.313413307775971,1.000980626447248,29495,15444,98
1817224,29.48,51.18,101335,0.9271340182889537,1.2140857176899116,1.312524902275395,0.9802144193290537,29510,15441,99
1818224,29.48,51.18,101334,0.9337535093127274,1.2165537607870505,1.2944337357182087,0.941195375398637,29499,15442,100
1819224,29.48,51.17,101333,0.9287796802503372,1.2157452639104014,1.2645510052442848,0.9197699236100237,29465,15445,101
1820224,29.48,51.16,101333,0.9387641815533575,1.2116389508263687,1.2534863185552911,0.906502624617844,29486,15436,102
1821224,29.49,51.15,101334,0.9379290695132525,1.190490374631921,1.2328645423904032,0.874529258102529,29510,15436,103
1822224,29.49,51.16,101334,0.9464030005084358,1.1673631087130432,1.229095549357656,0.8546283096142594,29494,15435,104
1823224,29.49,51.15,101333,0.9404466866929809,1.1836607036475975,1.2129965648320646,0.8648466020057519,29552,15432,105
1824224,29.49,51.14,101333,0.9498294160847491,1.183256455209273,1.2224728901715431,0.8789791596278563,29504,15426,106
1825224,29.49,51.12,101333,0.9421414728920176,1.20917090772923,1.2328645423904032,0.8906807525277912,29480,15434,107
1826224,29.49,51.12,101333,0.9464030005084358,1.1780650542118432,1.2216383274285776,0.8769190200327974,29502,15423,108
1827275,29.49,51.12,101333,0.9438362590910543,1.1713204881619035,1.207666131828608,0.8730459575940865,29501,15430,109
1828325,29.49,51.12,101333,0.9387641815533575,1.1840649520859219,1.1954707472297903,0.8648466020057519,29519,15429,110
1829375,29.48,51.12,101333,0.9387641815533575,1.154788854657793,1.1970860299581105,0.8543398900709512,29503,15431,111
1830425,29.48,51.12,101333,0.9387641815533575,1.15555479906725,1.2097121566178135,0.8425970943791151,29520,15423,112
1831464,29.48,51.12,101333,0.9438362590910543,1.1641929499072357,1.1750104993377342,0.8366226895534441,29514,15416,113
1832223,29.51,51.14,101334,0.9646894979748534,1.1641929499072357,1.1750104993377342,0.8366226895534441,29506,15421,114
1833224,29.51,51.1,101335,0.955896259434924,1.150491055471396,1.1698415946071095,0.854051470527643,29519,15414,115
1834224,29.51,51.09,101334,0.955896259434924,1.156724991915031,1.16469961125529,0.8351805918369029,29522,15418,116
1835224,29.51,51.07,101334,0.955896259434924,1.1649801705502885,1.1858059722386742,0.826486802745754,29470,15409,117
1836224,29.51,51.08,101333,0.9524207196209574,1.163809977702507,1.1865866922240291,0.8569768687526267,29498,15414,118
1837224,29.51,51.09,101333,0.9567682146532689,1.1844692005242463,1.1894134369985894,0.8657118606356766,29502,15411,119
