timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3358507,29.09,47.59,101424,0.8631769007998296,0.8954321441323106,0.716143937217366,0.6402622519319815,28337,15230,95
3359557,29.09,47.58,101423,0.858037433579994,0.8824794176746077,0.7185840847282188,0.619798897386308,28341,15232,96
3360617,29.09,47.58,101423,0.8434896982422684,0.8987680575862059,0.7103584261835699,0.621684735942478,28337,15229,97
3361667,29.08,47.59,101424,0.8454677168762184,0.9033288767614535,0.7081937791981361,0.6185149221991285,28388,15226,98
3362727,29.09,47.57,101424,0.8504550288165194,0.885163785532039,0.7168523671398717,0.6447962893117091,28332,15225,99
3363776,29.09,47.57,101423,0.8429994201193236,0.9113298566860305,0.7303518928853957,0.6465617551940809,28353,15225,100
3364485,29.12,47.56,101423,0.8897956216473007,0.9113298566860305,0.7303518928853957,0.6465617551940809,28395,15225,101
3365486,29.13,47.51,101423,0.8881472727856757,0.9353849201074789,0.7440482047205047,0.6685899544991294,28325,15225,102
3366486,29.13,47.48,101422,0.8854253838962234,0.9060914300904606,0.7634513131535758,0.6908990233763733,28362,15222,103
3367486,29.12,47.48,101422,0.8816384080500287,0.9297034425063134,0.7634513131535758,0.6832352964778956,28348,15226,104
3368486,29.12,47.46,101421,0.8843349377262253,0.9237352848427038,0.7667966766765191,0.6729233707558602,28335,15223,105
3369486,29.12,47.46,101422,0.889246172026759,0.9190702183720221,0.7524312921368215,0.664096041344001,28325,15223,106
3370486,29.12,47.47,101422,0.8800238714727447,0.9237352848427038,0.7488497853063762,0.6573952958359081,28363,15223,107
3371486,29.11,47.46,101422,0.8810974115005723,0.8999669014836995,0.7475903543330329,0.6470031216646739,28351,15225,108
3372486,29.11,47.46,101421,0.8843349377262253,0.8945199802972611,0.7400337684929728,0.6419875935897539,28350,15219,109
3373486,29.11,47.45,101422,0.8678429960388909,0.9002796433700022,0.7198041584836451,0.6246138043382312,28322,15215,110
3374486,29.11,47.48,101422,0.8816384080500287,0.8917834887921126,0.7077214925831323,0.6164284625199619,28353,15215,111
3375486,29.11,47.46,101422,0.8741574401395771,0.8815933156634167,0.6991416190772307,0.6153852326803785,28373,15215,112
3376486,29.12,47.47,101422,0.8642081754722308,0.8827921595609103,0.7060291322127021,0.6181136799531349,28355,15217,113
3377496,29.12,47.46,101422,0.8560002434484473,0.8920962306784153,0.7137037897065133,0.6222865993114683,28393,15214,114
3378485,29.12,47.46,101421,0.8514524912045796,0.8920962306784153,0.7137037897065133,0.6222865993114683,28347,15213,115
3379486,29.12,47.46,101421,0.8534727751939557,0.890584644894619,0.7120507865540001,0.6147833693113881,28376,15217,116
3380486,29.12,47.44,101421,0.8504550288165194,0.8923829107408594,0.7046122723676909,0.6231292080280549,28356,15211,117
3381486,29.12,47.46,101421,0.8595758925175105,0.9196957021446274,0.7134676463990114,0.6370121897394333,28350,15209,118
3382486,29.12,47.44,101422,0.8590602551813099,0.913180246179988,0.7345631152025126,0.6389381525202026,28348,15212,119
