timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
2116109,29.28,47.44,101428,0.8356706074884066,1.0186524473355694,0.8860490469649681,0.6888125636972066,27966,15457,95
2117159,29.28,47.45,101428,0.8347069573846875,1.0179748399152468,0.9063573714101298,0.6986831229486491,27985,15453,96
2118219,29.28,47.44,101428,0.8337433072809682,1.0245424195276034,0.9026971501438507,0.7015319428952036,28030,15454,97
2119268,29.28,47.43,101428,0.8318160070735299,1.0190173128695892,0.9011622186450884,0.6869267251410367,27994,15457,98
2120077,29.3,47.44,101428,0.8464567261931932,1.0190173128695892,0.9011622186450884,0.6869267251410367,27993,15456,99
2121079,29.31,47.41,101428,0.8439799763652133,1.0083580269114392,0.910056949894326,0.6949114458363093,28000,15450,100
2122079,29.31,47.4,101428,0.8429994201193236,1.0311360609638183,0.9017919341317601,0.6841581536436808,28029,15451,101
2123079,29.31,47.4,101429,0.841029854556459,1.0046311860996655,0.8984072133908998,0.6807074703281359,28031,15449,102
2124079,29.31,47.38,101429,0.8415201326794037,1.0176360362050856,0.8821526823911872,0.6781796441783763,28022,15440,103
2125079,29.31,47.38,101429,0.841029854556459,0.9975163081862795,0.8738483094107043,0.6802259796329436,28024,15446,104
2126079,29.31,47.39,101429,0.8439799763652133,1.003953578679343,0.8753045264736327,0.6781796441783763,28020,15444,105
2127079,29.31,47.39,101428,0.8415201326794037,1.0073416157809556,0.8673543684544027,0.6706362899536967,28020,15443,106
2128079,29.31,47.38,101428,0.8405395764335141,1.0179748399152468,0.8699913020548403,0.6754110726810205,28021,15437,107
2129079,29.31,47.38,101428,0.8390771951357648,1.0012170871741946,0.8779808172919873,0.6708770353012928,28027,15442,108
2130079,29.31,47.38,101429,0.8405395764335141,1.013492206211575,0.8768001007544779,0.6699541781355076,28034,15437,109
2131079,29.31,47.38,101429,0.841029854556459,1.0190173128695892,0.8729430933986139,0.6841581536436808,28008,15433,110
2132079,29.31,47.37,101428,0.8420104108023486,1.0176360362050856,0.8839631144153682,0.684398898991277,28013,15434,111
2133079,29.31,47.37,101429,0.8425091419963787,1.0176360362050856,0.8851438309528776,0.6681485880285364,28020,15437,112
2134079,29.31,47.35,101429,0.8464567261931932,1.0245424195276034,0.8854586886962135,0.6738061036970461,28023,15433,113
2135109,29.31,47.35,101428,0.8449689856821883,1.0124757950810912,0.8938811333304472,0.6825531846597065,28006,15432,114
2136159,29.3,47.36,101429,0.8390771951357648,1.006664008360633,0.8984072133908998,0.6920626258897548,27991,15431,115
2137219,29.3,47.36,101429,0.8356706074884066,1.014195875455756,0.8890401955266586,0.691862004766758,28017,15429,116
2138269,29.3,47.37,101430,0.8332614822291087,1.001894694594517,0.8972264968533904,0.6927848619325432,27981,15429,117
2139329,29.3,47.38,101430,0.8322978321253895,1.0322045957420192,0.9103718076376618,0.6883310730020142,28013,15425,118
2140378,29.3,47.38,101430,0.8318160070735299,1.0304584535434957,0.9066722291534657,0.687408215836229,27973,15427,119
