timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3326701,29.14,52.05,101263,0.9094370116743751,0.9521752821228574,0.8502040640513445,0.7802572702326309,29636,15133,94
3327701,29.14,52.05,101263,0.911021268338692,0.9528135691307381,0.8635301465599863,0.78371830475233,29610,15125,95
3328701,29.14,52.04,101263,0.9070790482670198,0.951856138618917,0.856557509449404,0.7813285428220615,29635,15126,96
3329701,29.14,52.04,101263,0.9023876835711356,0.9454307160729178,0.8655761713491918,0.7847895773417607,29615,15127,97
3330701,29.15,52.03,101263,0.9031736713735874,0.9579836938945719,0.8542422708721451,0.7760545854587106,29628,15124,98
3331701,29.15,52.02,101262,0.897757724172318,0.9463881465847389,0.8530846515835155,0.7792272004351014,29626,15122,99
3332701,29.15,52.02,101261,0.9047333659190777,0.9720260080679477,0.8582804776929456,0.7871793392720291,29653,15123,100
3333701,29.15,52.0,101261,0.9094370116743751,0.977642933737298,0.866464576849768,0.8016827220212441,29635,15120,101
3334701,29.15,52.0,101261,0.911021268338692,0.9684303245902197,0.8761831945984946,0.8117774060370331,29628,15117,102
3335701,29.15,51.99,101261,0.9150003315886042,0.9956851798267263,0.89658959973294,0.8425970943791151,29619,15117,103
3336701,29.16,51.98,101261,0.913403793864874,1.0140465694200949,0.9032930230554689,0.8587073860124762,29642,15122,104
3337701,29.16,51.98,101261,0.911021268338692,1.0041318445643477,0.9149769014569851,0.8601494837290174,29644,15113,105
3338701,29.16,51.98,101261,0.9094370116743751,0.9970255825432758,0.9140615745776036,0.8457285065636048,29630,15111,106
3339701,29.16,51.98,101262,0.9142020627267391,0.9852811015982706,0.9290298611933709,0.8508788555512521,29655,15116,107
3340701,29.16,51.96,101261,0.9142020627267391,0.998046841755885,0.9262031164188106,0.8561116101227019,29626,15110,108
3341751,29.16,51.96,101261,0.9126055250030088,1.0137061496825586,0.9381831299871854,0.8781139009979316,29684,15110,109
3342801,29.15,51.96,101261,0.9182056880954779,1.0503651001685077,0.9807189084996178,0.906502624617844,29658,15117,110
3343851,29.15,51.95,101261,0.9150003315886042,1.07191792480128,0.996790971646404,0.923519377673031,29676,15114,111
3344890,29.15,51.97,101261,0.9165968693123344,1.0643223094074994,1.0324887199422808,0.9559459748992591,29628,15113,112
3345700,29.16,51.97,101261,0.9345763402934191,1.0643223094074994,1.0324887199422808,0.9559459748992591,29639,15113,113
3346701,29.16,51.94,101261,0.9362465643736292,1.0976196149852768,1.033888631640158,0.9825217756755198,29683,15117,114
3347701,29.16,51.94,101261,0.9312604542518256,1.0854283331347552,1.0665981068886425,0.9785663076530066,29644,15111,115
3348701,29.16,51.93,101262,0.9329183972726224,1.0857900291058875,1.0789550197602922,0.9979316198465608,29676,15113,116
3349701,29.16,51.95,101262,0.9312604542518256,1.0784710047488553,1.0494222672108375,0.958212128453824,29653,15107,117
3350701,29.16,51.93,101262,0.9362465643736292,1.0457481574781706,1.0331886757912194,0.9207175878237509,29654,15109,118
