timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3065947,29.0,47.47,101425,0.836642710663211,0.9306416681652214,0.7639629569864965,0.6855625015046585,28079,15140,95
3067007,29.0,47.46,101425,0.829905613008262,0.9178192508268113,0.7657733890106776,0.6837167871730879,28092,15146,96
3068056,28.99,47.46,101425,0.8270484749814455,0.9395026882771309,0.7709685417757189,0.6913805140715656,28082,15148,97
3068935,29.01,47.44,101425,0.852458406663725,0.9395026882771309,0.7709685417757189,0.6913805140715656,28118,15139,98
3069936,29.01,47.45,101423,0.849947844551404,0.9240480267290064,0.7704568979427983,0.6923033712373509,28064,15138,99
3070936,29.01,47.44,101423,0.8337433072809682,0.915656119446551,0.7680954648677795,0.684398898991277,28118,15141,100
3071936,29.02,47.44,101423,0.8356706074884066,0.9196957021446274,0.7749042635674169,0.6984423776010529,28072,15140,101
3072936,29.02,47.42,101423,0.8337433072809682,0.9274881874783361,0.7791154858845338,0.6986831229486491,28068,15137,102
3073936,29.02,47.42,101424,0.841029854556459,0.9388772045045256,0.7769901961170169,0.6998467254620305,28080,15133,103
3074936,29.02,47.42,101424,0.8425091419963787,0.9252989942742172,0.7812407756520507,0.7043807628417581,28101,15134,104
3075936,29.02,47.41,101424,0.8303789849890364,0.9278009293646388,0.786514642852926,0.6913805140715656,28108,15130,105
3076936,29.02,47.41,101424,0.8454677168762184,0.9465393807189414,0.7900174352475372,0.7008097068524152,28092,15127,106
3077936,29.03,47.39,101423,0.8504550288165194,0.9337951488521069,0.7937563709496503,0.7171001420397551,28064,15132,107
3078936,29.03,47.4,101424,0.8565074277135626,0.9303289262789188,0.8026511021988878,0.7259274714516143,28081,15126,108
3079936,29.03,47.39,101424,0.8449689856821883,0.9271754455920334,0.8127659072035516,0.7448259812379127,28147,15131,109
3080936,29.03,47.38,101424,0.8616299887912278,0.9604042710116939,0.8094992581164423,0.7400511985105889,28069,15134,110
3081936,29.03,47.38,101425,0.8595758925175105,0.9281397330748,0.833664589917468,0.7483569130026563,28107,15126,111
3082936,29.03,47.37,101425,0.8590602551813099,0.9529505893881465,0.8427561072562902,0.7542150497941628,28067,15124,112
3083936,29.03,47.39,101425,0.8688911768534626,0.9407797176462003,0.8272100061790832,0.7473538073876723,28097,15126,113
3084947,29.02,47.37,101424,0.8662791778881186,0.9446108057534082,0.8331135888666302,0.7519279689919993,28108,15124,114
3085996,29.02,47.38,101424,0.858037433579994,0.9462005770087801,0.8311457279707812,0.7493600186176402,28080,15127,115
3086935,29.03,47.37,101424,0.8611143514550271,0.9462005770087801,0.8311457279707812,0.7493600186176402,28072,15129,116
3087936,29.03,47.37,101424,0.8741574401395771,0.9516735600190772,0.8493287626484259,0.754455795141759,28087,15124,117
3088936,29.03,47.38,101424,0.8741574401395771,0.9549052261775383,0.8410637468858602,0.7531718199545794,28093,15120,118
3089936,29.03,47.38,101424,0.8642081754722308,0.9487806975707773,0.8233136416053022,0.7521687143395954,28117,15122,119
