timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
3520723,29.41,47.49,101264,0.9206250567998998,1.0024297458766658,0.9143577097444624,0.7080287760298638,29060,15318,95
3521723,29.42,47.5,101264,0.9230567065637351,1.00074892342258,0.9258800598731466,0.718659096340368,29081,15317,96
3522723,29.42,47.48,101264,0.9287796802503372,1.0044722643018842,0.9193381648234497,0.7356346466036539,29081,15319,97
3523723,29.43,47.47,101264,0.9222461566424567,1.0216209085802794,0.9426520788688714,0.7477070646306994,29065,15314,98
3524723,29.43,47.45,101264,0.9246900874657051,1.0233442835015574,0.9426520788688714,0.7594086575306342,29051,15314,99
3525723,29.43,47.45,101264,0.9279568492696454,1.0147274088951677,0.9477671408418854,0.758419790525006,29057,15308,100
3526723,29.43,47.44,101264,0.9296025112310289,1.0223017480553522,0.9675274328850028,0.7510032879827937,29044,15303,101
3527723,29.43,47.45,101264,0.9304376232711339,1.0024297458766658,0.9662352067023465,0.7512505047342007,29044,15302,102
3528723,29.44,47.44,101264,0.9255006373869836,1.0014297628976527,0.9413867740650206,0.7545467280862951,29051,15300,103
3529723,29.44,47.44,101263,0.9246900874657051,1.0295994961787884,0.9509707849197205,0.7336569125923973,29027,15294,104
3530723,29.44,47.44,101263,0.9279568492696454,0.9926426784224949,0.9461787794923705,0.7324208288353619,29050,15304,105
3531723,29.43,47.44,101263,0.9246900874657051,1.012323194498817,0.9325027190592594,0.7245098927903354,29060,15297,106
3532723,29.43,47.42,101263,0.9271340182889537,0.9923022586849585,0.9439173836727223,0.7058862308510024,29080,15286,107
3533744,29.44,47.44,101263,0.9263234683676753,1.0095785603649299,0.9284106694808482,0.7218317113167588,29077,15295,108
3534783,29.44,47.44,101263,0.9222461566424567,0.9993872444724344,0.9236994281899142,0.7252515430445566,29065,15286,109
3535722,29.44,47.44,101262,0.9246900874657051,0.9993872444724344,0.9236994281899142,0.7252515430445566,29049,15277,110
3536723,29.44,47.43,101262,0.9206250567998998,0.9997276642099708,0.9365947686376707,0.7274764938072203,29057,15288,111
3537723,29.45,47.44,101262,0.919003956957343,1.0143869891576314,0.9365947686376707,0.7361290801064679,29059,15282,112
3538723,29.45,47.43,101263,0.919003956957343,1.0075360419397117,0.9529091241937048,0.741403037469819,29034,15283,113
3539723,29.46,47.43,101263,0.9157986004504693,1.007876461677248,0.9503515932071978,0.7479542813821064,29040,15279,114
3540723,29.46,47.41,101263,0.919003956957343,1.0075360419397117,0.9404176044280285,0.741403037469819,29051,15275,115
3541723,29.46,47.38,101263,0.9222461566424567,1.0058339432520298,0.9564627461960092,0.7477070646306994,29066,15276,116
3542723,29.46,47.37,101263,0.919003956957343,1.0247272386852988,0.9525860676480408,0.7454409110761345,29064,15274,117
3543723,29.46,47.36,101263,0.9271340182889537,1.0147274088951677,0.9688465804464642,0.7406613872155977,29044,15269,118
3544723,29.46,47.37,101263,0.9246900874657051,1.011642355023744,0.9672043763393386,0.7664131321538348,29072,15270,119
