timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
1988574,28.81,49.23,101283,0.8730727947515665,0.9583241136321083,0.8070221724475841,0.6152400886684082,28455,15447,94
1989574,28.81,49.22,101282,0.8752588233271356,0.9406435635138125,0.8169023184691427,0.6171354170958624,28425,15451,95
1990574,28.81,49.22,101282,0.8701744647300255,0.9489625708498578,0.7929422913323929,0.6230274163377311,28427,15442,96
1991574,28.81,49.2,101282,0.868725299719255,0.9664516348657894,0.7969804981531935,0.6209260739507709,28434,15443,97
1992574,28.8,49.19,101282,0.8723482122461812,0.9505582883695596,0.8026609090811195,0.6257468006032089,28423,15442,98
1993574,28.8,49.2,101282,0.8737973772569517,0.9753238242753314,0.8196752204860924,0.6299906881690304,28425,15436,99
1994574,28.8,49.19,101283,0.8730727947515665,0.9612389576347636,0.8249787321107438,0.6340697645672471,28431,15432,100
1995574,28.8,49.19,101282,0.8752588233271356,0.9743451175299144,0.8413200090455834,0.6429283648260006,28455,15432,101
1996574,28.8,49.19,101282,0.8701744647300255,0.9866215043148201,0.8571228584043161,0.637942827005958,28426,15416,102
1997574,28.8,49.19,101282,0.8737973772569517,1.0147274088951677,0.8708796829738432,0.6466366160971068,28467,15432,103
1998574,28.8,49.17,101282,0.8759956868919341,1.0068552024646389,0.8857402840743892,0.6547947688935402,28450,15429,104
1999574,28.81,49.17,101282,0.8730727947515665,0.98828105053531,0.8761831945984946,0.6587914397079546,28446,15423,105
2000574,28.81,49.18,101283,0.868012998273283,0.9849406818607342,0.8626686624382155,0.6468426300566126,28445,15418,106
2001574,28.81,49.19,101283,0.8723482122461812,0.9799620431992646,0.8490464447627151,0.6422691201555817,28418,15417,107
2002594,28.81,49.16,101282,0.8672884157678978,0.9547497063879763,0.8427468421222662,0.6297846742095244,28435,15412,108
2003645,28.81,49.17,101283,0.8601776823675917,0.9690686115981004,0.8467581275642614,0.6249227447651853,28419,15414,109
2004694,28.81,49.16,101283,0.8601776823675917,0.9521752821228574,0.82107513218397,0.6306499328394491,28417,15408,110
2005745,28.81,49.16,101283,0.8644269289245968,0.9769833704958213,0.835935733284516,0.6299906881690304,28428,15399,111
2006794,28.81,49.16,101283,0.8594653809216198,0.9753238242753314,0.8350742491627452,0.6401265749767204,28426,15403,112
2007834,28.81,49.15,101283,0.8644269289245968,0.982961992136304,0.8427468421222662,0.6401265749767204,28415,15402,113
2008573,28.84,49.15,101283,0.8826274589751211,0.982961992136304,0.8427468421222662,0.6401265749767204,28401,15397,114
2009574,28.84,49.12,101283,0.878930860091715,0.9720260080679477,0.8305783789022539,0.6332045059373222,28376,15388,115
2010574,28.84,49.12,101283,0.8737973772569517,0.9609198141308233,0.8207789970171113,0.6358002818270966,28398,15382,116
2011574,28.84,49.12,101283,0.8759956868919341,0.9730259910469609,0.8180060950001616,0.6225741856268181,28425,15387,117
2012574,28.84,49.1,101282,0.8752588233271356,0.9769833704958213,0.8232826852460077,0.631309177509868,28413,15393,118
