timestamp,BME688_TEMP,BME688_HUM,BME688_PRES,BME688_R,ENS160_R0,ENS160_R2,ENS160_R3,SGP41_VOC,SGP41_NOX,timestamp_s
984915,29.16,47.49,101403,0.8699393576680344,1.0551650625614082,0.9539008906538415,0.7611164164252526,28532,15413,95
985894,29.16,47.46,101403,0.8784177879665461,1.0551650625614082,0.9539008906538415,0.7611164164252526,28537,15406,96
986895,29.16,47.47,101403,0.8773442479387187,1.060872601986432,0.9714935670627315,0.7559805156765346,28531,15404,97
987895,29.16,47.47,101403,0.8800238714727447,1.0395540300701323,0.9461868759421135,0.7767648640190029,28511,15401,98
988895,29.17,47.45,101403,0.8731008062539202,1.0430723762910374,0.9613394048401507,0.773875919847849,28496,15393,99
989895,29.17,47.46,101404,0.8757466175036053,1.0555038662715694,0.950988456527985,0.763724491024211,28530,15393,100
990895,29.17,47.45,101403,0.8709875384826061,1.0318397302079994,0.9639369812226714,0.7830643672811023,28477,15390,101
991895,29.18,47.43,101403,0.8773442479387187,1.0466167843358014,0.9535860329105057,0.7735950502756535,28487,15388,102
992895,29.18,47.42,101403,0.8746899836179483,1.0512297271587658,0.9681875607577052,0.76629244139857,28484,15393,103
993895,29.19,47.41,101404,0.8720441723682631,1.0280086421007915,0.9714935670627315,0.754455795141759,28523,15382,104
994895,29.19,47.41,101405,0.8731008062539202,1.0466167843358014,0.9535860329105057,0.7735950502756535,28523,15385,105
995895,29.19,47.4,101405,0.8709875384826061,1.0445057766032582,0.956813324779698,0.7728326900082656,28527,15385,106
996895,29.2,47.39,101404,0.8741574401395771,1.067361996127213,0.9649209116705959,0.7583077207032974,28508,15383,107
997895,29.2,47.38,101404,0.8768117044603475,1.0580058013619908,0.9646060539272601,0.7701844911847079,28528,15377,108
998895,29.21,47.38,101403,0.8704634480753203,1.0548001970273884,0.9701554216535542,0.7681381557301405,28504,15378,109
999895,29.22,47.36,101403,0.8752140740252341,1.0724440517796316,0.9844027345395009,0.7759623795270156,28531,15375,110
1000895,29.22,47.37,101403,0.8789503314449173,1.0837548833342454,0.9760983615590182,0.782021137441519,28542,15376,111
1001895,29.22,47.33,101403,0.873624896661206,1.0626708678326726,0.9754292888544295,0.7830643672811023,28527,15378,112
1002895,29.23,47.34,101403,0.873624896661206,1.0515945926927857,0.9754292888544295,0.7762031248746118,28507,15372,113
1003916,29.23,47.34,101403,0.872568262775549,1.0427335725808762,0.9837336618349123,0.7817402678693235,28508,15373,114
1004976,29.23,47.33,101404,0.8534727751939557,1.061237467520452,0.9708244943581429,0.7783297087783779,28499,15369,115
1006025,29.23,47.34,101404,0.8688911768534626,1.0448445803134194,0.9688566334622939,0.772311075088474,28487,15363,116
1006894,29.24,47.33,101404,0.8794828749232884,1.0448445803134194,0.9688566334622939,0.772311075088474,28513,15365,117
1007895,29.24,47.31,101404,0.8784177879665461,1.0551650625614082,0.9714935670627315,0.773875919847849,28544,15358,118
1008895,29.25,47.32,101404,0.8784177879665461,1.0540965277832073,0.9571281825230339,0.7793729386179613,28495,15362,119
